Id,Postid,Score,UserId
"258341","146518","0","39518"
"258342","146537","0","20075"
"258343","146544","1","17256"
"258344","146562","0","105866"
"258345","146558","0","39518"
"258346","146559","0","39518"
"258347","146559","0","100780"
"258348","146497","0","24002"
"258349","146558","0","101970"
"258350","146550","0","105866"
"258351","146389","0","10544"
"258352","144967","0","72108"
"258353","138689","0","98890"
"258354","138689","0","77195"
"258355","138689","0","98890"
"258356","146548","0","55938"
"258357","120371","0","40264"
"258358","146564","1","77195"
"258359","146537","0","105855"
"258360","146537","0","20075"
"258362","146544","0","105746"
"258363","146548","0","105746"
"258364","146548","0","55938"
"258365","146555","0","105875"
"258369","25321","0","5473"
"258370","25321","0","13127"
"258371","25321","0","5473"
"258372","25321","1","13127"
"258373","25321","1","5473"
"258374","144967","0","102164"
"258375","144967","0","102164"
"258376","146572","0","104512"
"258377","146572","0","6588"
"258378","146570","0","9134"
"258379","146576","0","105810"
"258380","146576","1","7191"
"258381","146576","0","105810"
"258382","146576","0","105810"
"258383","146576","1","7191"
"258384","146570","0","99545"
"258386","146576","0","105810"
"258387","146576","1","7191"
"258388","146576","0","105810"
"258389","146579","0","39518"
"258390","146579","0","79100"
"258391","146582","0","97156"
"258392","146570","0","9134"
"258393","146583","1","41345"
"258394","146345","0","91516"
"258395","144835","0","26592"
"258396","146582","0","7191"
"258398","146585","0","11204"
"258401","146582","0","39518"
"258402","146582","0","7191"
"258403","146580","1","35344"
"258404","146577","0","39518"
"258405","146579","0","39518"
"258406","146586","0","67377"
"258407","146570","0","99545"
"258408","146570","0","99545"
"258409","146338","0","39518"
"258410","112581","0","39518"
"258411","14779","0","8620"
"258412","146583","1","39518"
"258413","146577","0","97156"
"258414","146577","0","39518"
"258415","146591","0","38999"
"258416","146579","0","79100"
"258418","146564","0","102578"
"258419","146546","0","4227"
"258420","146586","1","11204"
"258421","146592","0","39518"
"258422","146596","0","39518"
"258424","146596","0","105900"
"258427","146595","0","81091"
"258428","146595","0","39518"
"258429","146585","0","49088"
"258430","146601","25","3934"
"258431","146601","11","63208"
"258432","146513","2","102783"
"258433","146599","0","101970"
"258434","146599","0","102478"
"258435","146513","0","5473"
"258436","146513","0","102783"
"258437","146513","0","21890"
"258438","146513","0","5473"
"258439","146607","0","101970"
"258440","146607","0","21890"
"258446","72090","0","81922"
"258447","146570","0","99545"
"258448","146570","0","9134"
"258450","146586","0","67377"
"258452","146611","0","105914"
"258454","146611","0","102322"
"258456","146611","0","105914"
"258457","146607","0","93428"
"258459","146559","0","101189"
"258461","66362","0","94444"
"258462","146607","1","39518"
"258463","72090","0","1430"
"258464","146562","0","8280"
"258465","146616","0","102650"
"258466","146590","0","105905"
"258467","146616","0","87055"
"258468","146128","0","102650"
"258469","146616","0","102650"
"258470","146585","0","102650"
"258471","146618","0","87055"
"258473","146602","3","78696"
"258474","146602","1","78696"
"258475","146618","0","67769"
"258476","146548","0","105746"
"258478","146601","1","59304"
"258479","18103","0","5473"
"258480","146621","0","21890"
"258481","146614","1","1430"
"258483","146620","0","39518"
"258484","146622","1","101189"
"258485","146614","0","16744"
"258486","146622","1","102650"
"258487","146622","0","76228"
"258488","146602","0","13569"
"258489","146602","2","13569"
"258490","146622","0","76228"
"258491","146621","0","39518"
"258492","146624","0","7191"
"258493","146624","0","102650"
"258494","110298","0","94674"
"258495","146624","0","105866"
"258496","130480","0","98278"
"258497","146601","8","45893"
"258498","146629","1","102650"
"258499","146128","0","77554"
"258500","146632","0","105608"
"258501","146632","0","40264"
"258502","146546","0","105858"
"258503","146632","0","105608"
"258504","146625","0","33073"
"258505","146631","0","100780"
"258506","146632","0","40264"
"258507","146601","1","105931"
"258514","146637","0","6588"
"258516","146625","0","95467"
"258517","146602","0","78696"
"258518","146636","1","5473"
"258519","146296","0","100426"
"258520","146602","0","13569"
"258521","146602","0","63208"
"258522","146638","0","75627"
"258523","146634","1","75627"
"258527","146602","1","13569"
"258528","146602","0","63208"
"258529","146602","1","13569"
"258530","146636","1","39518"
"258531","146639","0","7191"
"258532","146602","0","78696"
"258533","146602","0","78696"
"258534","146602","0","63208"
"258535","146602","0","63208"
"258536","146602","0","78696"
"258537","72090","0","81922"
"258538","72090","1","1430"
"258539","72090","0","1430"
"258541","146650","0","5473"
"258542","67324","0","102423"
"258543","66685","0","102423"
"258544","146621","0","105906"
"258545","66685","0","39518"
"258546","146621","0","105906"
"258547","146649","0","105906"
"258548","146649","0","105906"
"258549","146621","0","105906"
"258550","146649","0","39518"
"258551","146621","0","39518"
"258552","146621","0","105906"
"258553","146647","0","76558"
"258554","146621","0","39518"
"258555","146649","0","105941"
"258556","146654","0","39518"
"258557","146621","0","105906"
"258558","146644","0","9134"
"258559","146649","0","105906"
"258560","146621","0","105906"
"258561","146621","0","105906"
"258562","146656","1","39518"
"258563","146657","0","81922"
"258564","146657","3","39518"
"258566","146643","1","39518"
"258567","146296","0","17256"
"258568","146637","0","99642"
"258570","146636","0","40264"
"258571","146637","0","6588"
"258572","146660","2","5473"
"258573","146296","0","17256"
"258574","146625","0","33073"
"258576","24288","0","86199"
"258578","146637","0","99642"
"258580","146662","0","67769"
"258581","146614","0","16744"
"258582","146417","0","44124"
"258583","146662","0","101431"
"258584","146417","0","21890"
"258585","146662","1","67769"
"258586","146666","1","26975"
"258587","146668","0","101431"
"258588","146666","1","26975"
"258589","146666","0","83803"
"258590","146601","0","32563"
"258591","146666","0","26975"
"258595","146663","0","74040"
"258596","146662","0","74040"
"258599","146660","0","33287"
"258600","146546","0","102650"
"258601","146643","0","105837"
"258602","146667","0","102650"
"258603","146656","0","102650"
"258604","146637","0","6588"
"258605","146675","0","96861"
"258606","146676","1","101413"
"258607","146656","0","39518"
"258608","146676","0","92482"
"258609","146676","0","92482"
"258610","146672","1","39518"
"258611","146667","0","105866"
"258612","146678","1","21890"
"258613","146678","0","105967"
"258614","146673","0","105712"
"258615","146625","0","95467"
"258616","146643","0","2624"
"258617","146679","0","105866"
"258618","146296","0","100426"
"258619","146296","0","100426"
"258620","146681","0","105967"
"258621","146681","0","105967"
"258622","146680","0","7108"
"258623","146682","3","67769"
"258624","146684","0","99545"
"258625","146684","0","2624"
"258627","146685","0","100426"
"258628","146685","0","100426"
"258629","146685","1","100426"
"258630","146685","0","6588"
"258631","146685","0","100426"
"258632","146683","0","65776"
"258633","146685","0","100426"
"258634","146685","0","6588"
"258635","146687","1","7191"
"258636","146689","0","7191"
"258637","146687","0","100426"
"258638","146687","0","7191"
"258639","146684","0","99545"
"258640","146684","0","99545"
"258641","146687","0","100426"
"258642","146684","0","2624"
"258643","146684","0","99545"
"258644","146687","2","7191"
"258645","146689","2","6588"
"207444","118149","0","46154"
"207446","118149","0","34469"
"207447","118149","0","46154"
"207448","118149","0","34469"
"207449","118140","0","22590"
"207450","118184","0","26606"
"207452","118180","0","77647"
"207453","118153","0","73089"
"207455","118186","0","59477"
"207456","118175","0","26037"
"207458","114700","1","74040"
"207459","100988","0","74040"
"207460","118191","0","10728"
"207461","118191","0","80198"
"207462","118191","0","10728"
"207463","118191","0","23432"
"207464","118175","0","80476"
"207466","118191","0","80198"
"207467","118191","0","23432"
"207468","118191","0","80198"
"207469","118195","0","79182"
"207470","118193","0","23432"
"207472","118193","0","79182"
"207473","118193","0","23432"
"207474","118193","0","79182"
"207475","118193","0","23432"
"207476","118193","0","23432"
"207477","118163","0","72219"
"207480","118083","0","77598"
"207483","118197","0","71769"
"207484","118163","0","74040"
"207486","118199","1","74040"
"207487","118176","1","74040"
"207489","118199","0","23432"
"207491","118163","0","72219"
"207494","118199","0","23432"
"207495","118162","0","72219"
"207496","118206","0","75142"
"207497","114807","0","75626"
"207498","114783","0","75626"
"207499","118206","0","75142"
"207500","118210","0","80509"
"207501","118208","0","12670"
"207502","118206","0","63245"
"207503","118210","1","72219"
"207505","118206","0","63245"
"207507","118208","1","72219"
"207508","118208","0","80509"
"207509","118211","0","63245"
"207510","118208","1","12670"
"207512","118104","0","71769"
"207517","118213","0","78203"
"207519","118210","0","72219"
"207522","118210","0","80509"
"207525","118220","1","7678"
"207526","118163","0","74040"
"207527","118093","0","80408"
"207528","118222","2","1430"
"207529","118163","0","72219"
"207530","118209","11","20140"
"207532","118224","0","49507"
"207533","118162","0","7973"
"207534","118220","0","30169"
"207535","118162","0","72219"
"207536","118163","0","74040"
"207537","118083","0","74040"
"207538","118233","1","74040"
"207539","118163","0","72219"
"207540","118163","0","74040"
"207541","234","0","80526"
"207542","118093","1","26606"
"207544","118163","0","7973"
"207545","118229","7","4918"
"207546","118229","0","1683"
"207547","118229","2","29228"
"207548","118229","0","29228"
"207549","118201","0","67539"
"207550","118162","0","74040"
"207551","118096","0","80409"
"207552","118201","7","50698"
"207555","118214","18","68745"
"207557","118083","0","77598"
"207558","118233","0","77598"
"207565","118181","0","80481"
"207566","118195","0","79182"
"207567","118176","1","39354"
"207568","118163","0","72219"
"207569","118163","0","72219"
"207570","118181","0","64193"
"207571","118195","0","64193"
"207572","118253","0","59477"
"207573","118253","0","23432"
"207574","118253","0","59477"
"207575","118253","1","23432"
"207576","118195","0","79182"
"207577","118253","0","59477"
"207580","118255","0","59477"
"207581","118255","0","59477"
"207582","118255","0","22277"
"207583","118258","0","59477"
"207584","118256","0","59477"
"207585","118256","0","59477"
"207586","118258","0","72006"
"207587","118258","0","1430"
"207588","118258","0","1430"
"207590","118256","0","5200"
"207591","109979","1","74040"
"207592","118258","0","72006"
"207595","118229","3","73644"
"207596","118256","1","59477"
"207597","118201","14","73644"
"207599","118250","0","66664"
"207600","118250","0","66664"
"207601","118250","0","59477"
"207602","118250","0","66664"
"207603","118250","0","59477"
"207604","118250","0","59477"
"207605","118250","0","66664"
"207606","118250","0","59477"
"207607","118250","0","59477"
"207608","118250","0","66664"
"207609","118250","0","59477"
"207612","118262","0","5473"
"207614","118262","0","59152"
"207615","118262","0","5473"
"207616","118262","0","59152"
"207617","118233","0","71769"
"207620","118262","1","59477"
"207621","118233","0","43728"
"207622","118265","0","59152"
"207623","118262","0","59152"
"207624","118262","0","59152"
"207625","118209","1","31364"
"207626","118151","0","79314"
"207628","118262","0","5473"
"207634","118268","0","23432"
"207635","118268","0","80198"
"207636","118268","0","23432"
"207637","118268","0","80198"
"207638","118220","2","54077"
"207639","118214","0","54077"
"207640","118234","30","54077"
"207645","118195","0","64193"
"207650","118214","2","62578"
"207651","118220","0","62578"
"207652","118234","0","57886"
"207653","118248","2","62578"
"207654","118255","0","33289"
"207655","118227","0","62578"
"207658","118255","0","22277"
"207659","116554","2","73614"
"207662","116554","0","20347"
"207663","117821","0","79562"
"207667","118270","1","40264"
"207672","118277","0","79314"
"207673","118277","0","79314"
"207678","118277","0","75142"
"207679","118283","5","1430"
"207680","80807","0","25171"
"207681","118284","2","10728"
"207685","118287","1","16420"
"207686","118283","1","16420"
"207687","58596","0","5200"
"207688","58596","1","9894"
"207690","118248","2","79164"
"207691","118291","3","72219"
"207692","118192","0","80498"
"207693","118192","0","10728"
"207694","118283","0","59284"
"207695","118292","0","40264"
"207696","118292","0","40264"
"207697","118292","0","40264"
"207698","118292","0","1430"
"207699","118292","2","1430"
"207700","118292","0","72219"
"207703","118283","0","49858"
"207704","118227","0","23645"
"207707","118291","1","80578"
"207708","118292","0","59477"
"207709","118291","0","72219"
"207710","118260","0","59477"
"207711","118299","0","80578"
"207713","118292","0","75341"
"207714","118296","0","75341"
"207715","118303","4","10728"
"207716","118304","0","12670"
"207718","118093","0","80408"
"207720","105282","0","5200"
"207721","118309","0","75341"
"207722","118309","0","59477"
"207723","118309","0","59477"
"207725","118292","0","1430"
"207729","118311","0","39354"
"207730","118220","0","78581"
"207731","118293","10","78581"
"207732","118104","0","80319"
"207733","118308","0","59477"
"207734","118311","1","7191"
"207735","118104","0","59477"
"207737","118308","0","45941"
"207738","118308","0","45941"
"207741","118220","1","64499"
"207742","118220","3","78581"
"207743","118308","0","45941"
"207744","111988","1","80606"
"207745","118308","0","59477"
"207746","118308","0","45941"
"207747","118308","0","59477"
"207748","118151","0","72006"
"207749","118308","0","59477"
"207750","118260","0","30666"
"207751","118234","1","27021"
"207752","118309","0","75341"
"207753","118292","0","75341"
"207754","118151","0","79314"
"207755","118309","0","59477"
"207756","118315","1","72423"
"207758","118316","0","4227"
"207759","118331","0","21890"
"207760","118331","0","70315"
"207762","118333","1","21890"
"207763","118331","0","21890"
"207764","118335","0","62441"
"207765","118335","0","23432"
"207766","118335","0","23432"
"207767","118333","0","15605"
"207768","118335","0","62441"
"207769","118331","0","70315"
"207770","118234","1","79867"
"207771","118335","0","23432"
"207773","118096","0","74629"
"207774","118339","1","71769"
"207775","118309","0","75341"
"207776","118316","0","45803"
"207777","118342","1","21890"
"207778","118342","1","33391"
"207780","118342","0","21890"
"207783","118285","0","48404"
"207785","118342","2","33391"
"207786","103310","0","54175"
"207789","118270","0","40264"
"207790","118353","0","23432"
"207791","118353","0","80198"
"207792","118335","0","62441"
"207793","118201","3","75657"
"207794","118335","0","23432"
"207795","118309","0","75341"
"207797","118346","0","74704"
"207799","118335","0","62441"
"207800","118093","0","26606"
"207802","118352","0","48694"
"207805","118354","0","7191"
"207807","117827","0","77985"
"207808","118002","0","77985"
"207809","118352","0","75716"
"207810","118309","0","59477"
"207814","118364","4","21890"
"207815","118352","0","75716"
"207817","118363","0","23432"
"207818","118201","12","67518"
"207820","118352","0","48694"
"207821","118340","0","79562"
"207822","118296","0","79562"
"207827","118342","1","5473"
"207828","118342","0","5473"
"207830","118352","0","75716"
"207832","118352","0","48694"
"207835","118367","0","1430"
"207836","118342","1","33391"
"207837","118342","0","5473"
"207838","118363","0","77985"
"207839","118342","1","33391"
"207842","118328","0","19594"
"207843","118371","0","35669"
"207844","118349","0","25429"
"207845","118363","1","35669"
"207847","92398","1","35669"
"207848","118200","0","80667"
"207849","118371","0","78039"
"207850","118186","0","35669"
"207851","118371","0","35669"
"207852","118371","0","78039"
"207853","118372","1","1430"
"207855","118372","1","73115"
"207856","118363","0","77985"
"207858","118371","0","35669"
"207859","118363","0","39144"
"207861","118367","0","18238"
"207862","118371","0","1430"
"207863","118372","0","26250"
"207864","118363","0","77985"
"207866","118377","0","75627"
"207867","118340","1","75627"
"207869","118358","0","59477"
"207870","118358","0","80650"
"207871","118358","0","59477"
"207872","118358","0","80650"
"207873","118358","0","59477"
"207874","118358","0","80650"
"207875","118380","0","59477"
"207876","118349","0","79314"
"207877","118382","0","59477"
"207878","118328","0","63312"
"207879","118382","0","80682"
"207880","118382","0","59284"
"207881","118364","0","43702"
"207883","118384","0","74629"
"207884","118384","0","63730"
"207885","118367","0","59477"
"207886","118364","4","21890"
"207887","118200","0","72219"
"207888","118385","2","21890"
"207889","118385","0","74608"
"207890","118386","0","74608"
"207891","118384","0","19427"
"207892","118384","0","63730"
"207893","118364","0","43702"
"207895","118382","0","21890"
"207896","118384","0","19427"
"207897","118367","0","18238"
"207898","118384","0","63730"
"207899","118380","0","75793"
"207900","118380","0","75793"
"207901","118386","0","80682"
"207902","118385","0","80682"
"207905","118355","0","80198"
"207907","84752","0","17080"
"207908","118386","0","21890"
"207910","118335","0","23432"
"207911","118335","0","23432"
"207912","118265","0","59152"
"207913","118355","0","45803"
"207915","118355","0","80198"
"207917","118335","0","62441"
"207918","118335","0","23432"
"207924","118400","0","1430"
"207926","118400","0","79840"
"207927","118400","0","79840"
"207928","118400","0","1430"
"207929","118385","1","19184"
"207931","117196","0","8280"
"207934","118409","0","10728"
"207935","118407","3","10728"
"207936","118410","0","74040"
"207937","118410","0","1430"
"207938","118413","0","23432"
"207939","118410","0","74040"
"207940","118413","0","24570"
"207941","118411","0","23432"
"207942","118410","0","1430"
"207943","118414","0","7678"
"207944","118414","0","1430"
"207945","118413","0","21890"
"207946","118414","0","7678"
"207947","118416","0","7678"
"207948","118227","1","80708"
"207949","118407","0","21890"
"207952","118227","4","72466"
"207953","118227","0","43822"
"207954","118227","0","43822"
"207955","118234","1","43822"
"207956","118265","0","59477"
"207957","118265","0","59477"
"207960","118227","0","80522"
"207961","118227","1","23645"
"207964","118425","0","79840"
"207971","118428","1","1430"
"207972","118428","0","45941"
"207973","118428","0","1430"
"207974","118428","0","45941"
"207975","118428","0","1430"
"207976","118428","0","45941"
"207977","118398","0","39354"
"207979","118428","0","1430"
"207980","118265","0","59477"
"207983","118441","2","23432"
"207984","118441","1","25065"
"207986","118441","0","66516"
"207987","118425","0","51"
"207988","118441","0","66516"
"207989","118265","0","51"
"207990","118404","0","51"
"207992","118441","1","7191"
"207993","51435","0","80657"
"207994","118448","0","12670"
"207995","118440","0","73126"
"207996","118440","1","1430"
"207997","118442","0","75142"
"207999","118448","0","79375"
"208000","118446","1","59284"
"208003","118399","0","26250"
"208004","94098","0","48694"
"208005","118429","0","63312"
"208006","24171","0","7697"
"208007","118398","0","5864"
"208008","19583","2","80744"
"208009","118398","0","5864"
"208010","75295","0","10492"
"208011","118227","0","80753"
"208012","79948","0","78302"
"208013","118354","0","41255"
"208014","118399","0","71797"
"208020","118467","0","32255"
"208021","118467","0","73459"
"208024","118448","0","12670"
"208027","118470","0","68112"
"208028","118470","1","40264"
"208030","118467","0","23432"
"208032","118468","0","73459"
"208033","118471","0","67769"
"208034","118442","1","50555"
"208035","118465","1","75626"
"208037","118472","0","747"
"208038","118472","0","66817"
"208039","118472","0","28905"
"208040","118472","0","28905"
"208041","118472","0","747"
"208043","118442","0","50555"
"208044","118472","0","66817"
"208045","118448","0","79375"
"208046","118448","0","12670"
"208047","118475","0","79375"
"208049","118442","0","68223"
"208050","118475","0","40264"
"208051","118442","0","68223"
"208055","118478","0","60136"
"208057","118478","0","7191"
"208059","118476","0","40264"
"208060","118476","0","25171"
"208061","118442","0","50555"
"208062","118476","0","40264"
"46386","27948","0","51"
"46389","27012","1","14808"
"46390","27959","3","7191"
"46391","27959","0","15412"
"46392","27959","1","7191"
"46393","27959","0","15412"
"46394","27959","0","7191"
"46397","27920","0","9142"
"46400","27973","0","8017"
"46401","27972","0","5864"
"46402","26076","0","1494"
"46403","26074","0","1494"
"46404","27730","0","15256"
"46405","27924","2","5116"
"46406","27925","0","7667"
"46407","27977","2","6422"
"46408","27929","0","7667"
"46409","27935","0","15658"
"46411","27951","0","15658"
"46412","27982","0","15398"
"46413","24521","0","14048"
"46414","27929","0","14354"
"46416","27984","0","2698"
"46418","27985","1","12531"
"46420","27924","0","5116"
"46421","27928","1","5116"
"46422","27984","0","1929"
"46423","27924","0","10399"
"46424","27929","0","5125"
"46427","27439","1","15691"
"46428","27977","0","3974"
"46429","27985","0","14941"
"46430","27989","0","15398"
"46432","27935","0","15658"
"46433","26074","0","7191"
"46435","27989","1","15455"
"46437","27996","0","14030"
"46438","27978","0","15688"
"46439","27977","0","15688"
"46440","27977","0","15692"
"46441","27977","0","15688"
"46442","28000","0","1430"
"46443","18821","0","4661"
"46447","28009","0","3166"
"46448","28007","0","3166"
"46449","28007","0","3166"
"46452","28007","0","3166"
"46453","28010","0","3624"
"46456","28010","0","159"
"46457","27992","0","3830"
"46458","28001","0","1542"
"46459","28000","0","1542"
"46460","28007","0","15692"
"46461","28007","0","15692"
"46463","28010","0","3624"
"46464","28009","0","12531"
"46465","28010","0","159"
"46466","28010","0","3624"
"46467","28014","0","3624"
"46468","28015","0","3830"
"46469","28014","0","3166"
"46470","28014","0","3624"
"46471","28010","0","159"
"46472","28015","0","11078"
"46473","28015","0","11078"
"46474","28010","1","3624"
"46475","28015","0","12531"
"46476","27979","0","11686"
"46477","27940","0","15379"
"46479","28017","0","15412"
"46480","28014","0","9366"
"46481","28016","0","3166"
"46482","28019","1","8119"
"46483","11445","0","4960"
"46484","28020","0","13702"
"46485","28017","0","4443"
"46486","28020","0","8119"
"46487","28019","0","3624"
"46488","28020","0","12531"
"46490","28020","0","12531"
"46491","28020","0","13702"
"46492","27996","0","6813"
"46493","28025","0","13964"
"46494","28025","0","3166"
"46495","28025","0","3166"
"46496","28025","0","3166"
"46497","11445","2","4960"
"46498","28019","0","13702"
"46499","27996","0","14030"
"46501","28030","0","3166"
"46502","28030","0","3166"
"46503","28030","0","3166"
"46504","28030","0","12531"
"46505","28025","1","159"
"46507","28026","0","15699"
"46508","28032","0","3166"
"46509","27979","0","1494"
"46510","27997","0","12531"
"46511","28025","0","3624"
"46512","28032","0","12531"
"46513","28032","0","12531"
"46514","28032","0","3166"
"46515","28030","0","3166"
"46516","28017","0","51"
"46517","28034","1","51"
"46518","28039","0","15692"
"46519","27881","0","7191"
"46520","28038","0","15692"
"46521","27881","0","7191"
"46522","13833","0","982"
"46523","28034","0","51"
"46524","28040","5","7191"
"46525","27956","4","7191"
"46528","27924","0","5116"
"46529","28041","2","9366"
"46530","27930","1","15366"
"46531","27979","0","11686"
"46532","28041","1","13964"
"46536","28041","1","953"
"46537","27983","0","2698"
"46538","28034","0","12281"
"46539","28020","0","12531"
"46540","28020","0","12531"
"46541","28045","0","7191"
"46542","28045","2","7482"
"46543","28045","0","7191"
"46544","27993","0","5678"
"46545","28045","1","5708"
"46546","28049","0","7191"
"46547","28048","0","15713"
"46548","28048","0","15713"
"46549","28041","0","15715"
"46550","28047","0","7482"
"46551","28045","1","7482"
"46552","28049","0","7482"
"46553","28048","1","7911"
"46554","28045","1","5708"
"46557","28052","1","2698"
"46558","27982","0","9166"
"46559","27924","0","10399"
"46560","28052","0","4869"
"46561","28052","0","11686"
"46566","28054","0","14325"
"46567","28039","1","15703"
"46568","27988","0","14941"
"46569","27988","0","2698"
"46571","28061","0","15692"
"46572","28061","0","8119"
"46573","28061","2","7191"
"46577","28054","3","7911"
"46578","28061","0","15720"
"46580","27881","0","14354"
"46581","28058","0","20"
"46584","28047","0","14752"
"46585","12853","1","2698"
"46586","28066","0","6422"
"46589","28030","1","12531"
"46590","28028","0","10917"
"46591","27999","1","10917"
"46593","27978","0","4857"
"46595","27925","0","1352"
"46596","27424","0","4857"
"46597","28059","0","12374"
"46598","28059","0","12374"
"46599","27999","0","15692"
"46601","28044","1","11844"
"46602","27992","0","10917"
"46603","28059","0","9880"
"46604","28063","4","2698"
"46605","28068","0","10165"
"46606","28059","0","12374"
"46610","22976","0","13569"
"46611","9881","0","13569"
"46612","28079","0","15728"
"46613","28028","0","1101"
"46615","28024","0","14603"
"46616","28024","0","14354"
"46617","22976","0","12111"
"46618","22976","0","13569"
"46620","27966","0","4947"
"46621","28064","0","10839"
"46622","28064","1","20"
"46624","28083","0","15728"
"46626","28083","0","7191"
"46627","28083","0","15728"
"46628","28081","0","4662"
"46629","28085","0","1743"
"46630","27549","0","13569"
"46631","26161","0","13569"
"46632","28081","0","15732"
"46633","28072","0","9366"
"46634","28077","0","15692"
"46635","24297","0","13569"
"46636","28087","0","12531"
"46637","28068","0","4857"
"46638","28058","3","4857"
"46639","22168","0","13569"
"46640","28054","0","7911"
"46641","27848","0","15616"
"46642","28068","0","15684"
"46643","28088","0","15684"
"46644","27940","0","159"
"46645","28085","0","1743"
"46646","28083","0","7191"
"46647","28083","0","15728"
"46648","28068","0","15684"
"46649","28086","1","8119"
"46651","27881","0","7191"
"46652","28083","0","15728"
"46653","28081","1","5864"
"46654","28056","1","6592"
"46657","28081","0","15732"
"46659","27966","0","11826"
"46661","28093","11","11844"
"46664","28061","2","8240"
"46665","28071","3","7191"
"46666","28101","2","7191"
"46667","28092","0","2698"
"46668","28101","1","7328"
"46669","27951","0","9789"
"46670","24297","0","13568"
"46671","28099","1","2698"
"46673","28091","0","12185"
"46674","28061","0","15720"
"46676","28104","0","15744"
"46677","28105","0","15744"
"46678","28116","0","13327"
"46679","27997","0","14980"
"46680","28116","0","14520"
"46681","27549","0","7514"
"46682","28109","0","11686"
"46683","28108","1","15703"
"46685","28056","0","14788"
"46686","28092","0","15692"
"46687","28092","0","15692"
"46688","28092","0","15692"
"46692","28092","0","2698"
"46694","28092","0","15692"
"46696","28116","0","13327"
"46698","28090","0","8155"
"46699","28068","0","4857"
"46700","25274","0","14354"
"46701","28076","1","14444"
"46703","28090","0","14444"
"46705","28100","1","4513"
"46706","28081","0","5864"
"46708","28100","0","15728"
"46709","28072","0","5224"
"46710","28135","2","6422"
"46711","28135","0","12660"
"46712","28135","0","5224"
"46713","28135","0","12660"
"46715","28135","0","15692"
"46716","28123","0","14520"
"46718","28110","0","9736"
"46719","28135","0","15692"
"46720","28135","0","12660"
"46721","28139","1","5116"
"46722","28088","0","4484"
"46723","28080","0","6813"
"46726","28138","0","11826"
"46727","28135","0","5224"
"46728","28144","0","1923"
"46729","28147","0","11070"
"46731","28147","0","15768"
"46732","27689","2","15768"
"46733","25215","0","15768"
"46734","28147","0","11070"
"46735","22350","0","15768"
"46736","22350","0","15768"
"46737","28042","0","13569"
"46738","28042","1","13569"
"46739","28144","0","5864"
"46741","28080","0","14070"
"46744","28135","0","12660"
"46745","28121","0","15732"
"46746","28121","0","998"
"46747","28056","9","6592"
"46749","28146","2","1352"
"46751","28121","1","998"
"46752","28137","0","15763"
"46753","28146","0","11070"
"46754","28072","0","9366"
"46755","28137","0","5224"
"46756","28156","0","15692"
"46757","28090","0","9366"
"46758","28156","0","998"
"46759","28156","0","15772"
"46760","28156","0","15772"
"46761","28112","0","12531"
"46763","5869","0","2188"
"46764","28156","0","15692"
"46765","28156","0","15692"
"46766","28083","1","7191"
"46767","28080","0","14030"
"46768","28080","0","14030"
"46769","28156","0","15772"
"46770","28088","0","15684"
"46771","28157","0","15772"
"46773","28138","2","3830"
"46774","28159","1","15692"
"46775","28158","0","11070"
"46776","218","0","48"
"46777","28102","7","7191"
"46778","28109","0","12531"
"46779","28162","1","5661"
"46780","28162","1","7191"
"46782","28162","0","15773"
"46786","28164","0","3166"
"46787","28164","1","7191"
"46789","28164","0","3166"
"46790","28162","0","7191"
"46791","28164","0","7191"
"46792","28164","0","3166"
"46793","27881","0","15636"
"46794","28164","1","11844"
"46795","28162","0","15773"
"46796","28164","0","7191"
"46797","28164","0","3166"
"46799","28162","0","9880"
"46800","28132","1","7191"
"46801","28104","0","7191"
"46802","28104","0","7328"
"46803","28042","0","15710"
"46804","28162","0","15692"
"46805","28042","0","15710"
"46806","28160","0","14030"
"46807","28160","0","14030"
"46810","28110","2","5708"
"46811","28160","1","6813"
"46812","28164","2","11844"
"46813","28164","0","7191"
"46814","28162","0","8240"
"46815","28130","0","8017"
"46816","28169","0","14808"
"46817","28172","0","10920"
"46818","28172","2","7191"
"46819","28110","0","3830"
"46820","28041","1","11686"
"46821","28177","1","9366"
"46822","28177","0","7191"
"46823","28177","0","9366"
"46825","28168","0","15773"
"46826","28177","0","9366"
"46827","28177","0","15777"
"46828","28044","1","11686"
"46829","28130","0","8390"
"46830","28177","2","7191"
"46831","28130","0","8017"
"46832","28175","0","3505"
"46833","28130","0","8390"
"46835","28181","0","7191"
"46836","28181","0","15781"
"46837","28181","0","7191"
"46838","28181","0","15781"
"46839","28181","0","7191"
"46841","28183","4","2698"
"46842","28183","0","9322"
"46843","28184","1","7328"
"46844","28183","0","2698"
"46845","28184","0","15710"
"46846","28185","0","15710"
"46847","28183","4","11826"
"46848","28183","8","7191"
"46849","28183","0","8240"
"46850","28186","0","8240"
"46852","28186","0","3624"
"46853","24671","0","7697"
"46854","28183","0","9322"
"46855","28183","0","9322"
"46857","28183","0","9322"
"46858","28169","0","12531"
"46859","28183","0","8240"
"46860","28183","0","9322"
"46861","28183","0","8240"
"46862","28183","0","7697"
"46863","28183","0","9322"
"46864","28183","0","9322"
"46865","28183","0","9322"
"46866","28183","0","998"
"46868","28187","1","9166"
"46870","28183","0","9322"
"46871","28192","0","3656"
"46872","28192","0","9322"
"46873","28192","0","13327"
"46875","28130","0","8390"
"46876","28132","0","15758"
"46877","28167","0","15758"
"46878","28167","0","15758"
