Id,Reputation
"6633","497"
"6634","101"
"6636","62"
"6637","696"
"6638","111"
"6640","101"
"6641","101"
"6642","133"
"6643","101"
"6644","141"
"6646","101"
"6647","21"
"6649","1"
"6650","17"
"6651","101"
"6652","174"
"6653","101"
"6654","208"
"6655","865"
"6656","101"
"6657","396"
"6658","108"
"6660","101"
"6661","101"
"6662","101"
"6663","101"
"6664","43"
"6665","101"
"6666","136"
"6667","101"
"6668","101"
"6669","101"
"6671","101"
"6672","1"
"6673","101"
"6675","121"
"6676","101"
"6678","225"
"6679","101"
"6681","101"
"6682","101"
"6683","133"
"6684","101"
"6685","101"
"6686","167"
"6688","101"
"6689","1"
"6690","706"
"6691","140"
"6694","101"
"6696","101"
"6697","101"
"6698","151"
"6700","101"
"6701","51"
"6702","129"
"6703","101"
"6704","101"
"6707","147"
"6708","141"
"6709","101"
"6710","106"
"6711","101"
"6712","101"
"6713","101"
"6714","101"
"6715","31"
"6716","101"
"6717","101"
"6718","101"
"6720","101"
"6723","101"
"6726","101"
"6727","1"
"6728","208"
"6729","33"
"6731","1"
"6732","205"
"6734","1"
"6736","126"
"6737","101"
"6738","101"
"6740","101"
"6741","101"
"6742","101"
"6743","15"
"6745","101"
"6746","101"
"6748","101"
"6749","101"
"6750","1"
"6751","101"
"6752","128"
"6756","94"
"6758","101"
"6760","101"
"6762","101"
"6763","131"
"6765","34"
"6766","399"
"6768","31"
"6769","1"
"6770","177"
"6771","101"
"6772","102"
"6773","101"
"6774","63"
"6776","151"
"6777","1"
"6779","71"
"6780","101"
"6783","11"
"6784","131"
"6786","118"
"6788","36"
"6790","101"
"6793","101"
"6794","101"
"6795","141"
"6797","189"
"6798","271"
"6799","101"
"6800","101"
"6801","101"
"6803","417"
"6804","46"
"6807","101"
"6808","101"
"6809","1"
"6810","1"
"6811","101"
"6812","18"
"6813","2753"
"6814","144"
"6815","101"
"6818","101"
"6819","31"
"6820","18"
"6821","101"
"6822","101"
"6823","101"
"6824","101"
"6825","488"
"6827","119"
"6831","711"
"6832","1"
"6833","163"
"6834","101"
"6835","133"
"6836","60"
"6837","168"
"6838","204"
"6839","11"
"6842","138"
"6843","125"
"6845","101"
"6846","136"
"6847","101"
"6848","838"
"6849","101"
"6850","48"
"6852","101"
"6854","101"
"6855","111"
"6856","203"
"6857","11"
"6860","113"
"6861","101"
"6862","101"
"6864","41"
"6865","105"
"6867","1204"
"6868","101"
"6870","143"
"6871","101"
"6873","99"
"6874","199"
"6875","185"
"6877","2225"
"6878","101"
"6879","101"
"6880","51"
"6882","258"
"6883","101"
"6884","124"
"6885","101"
"6887","296"
"6888","103"
"6889","101"
"6890","191"
"6891","116"
"6892","126"
"6893","101"
"6894","192"
"6895","101"
"6897","101"
"6899","101"
"6900","161"
"6901","101"
"6902","178"
"6903","101"
"6904","101"
"6905","124"
"6906","118"
"6907","204"
"6908","337"
"6910","167"
"6911","116"
"6912","101"
"6913","101"
"6914","101"
"6916","11"
"6917","101"
"6918","417"
"6919","101"
"6920","101"
"6921","101"
"6922","101"
"6924","12"
"6927","101"
"6928","1"
"6929","51"
"6930","150"
"6931","101"
"6932","313"
"6933","1"
"6934","10"
"6935","1"
"6936","1"
"6937","3541"
"6938","71"
"6940","101"
"6941","143"
"6942","1"
"6943","1"
"6944","101"
"6945","101"
"6946","354"
"6947","158"
"6948","101"
"6949","1"
"6950","134"
"6951","1"
"6952","16"
"6953","101"
"6954","101"
"6955","101"
"6956","1"
"6957","189"
"6959","31"
"6960","101"
"6961","101"
"25790","101"
"25791","1"
"25792","1"
"25793","101"
"25794","101"
"25795","1"
"25797","101"
"25799","1"
"25800","150"
"25801","1"
"25802","11"
"25803","101"
"25804","46"
"25805","101"
"25806","101"
"25807","1"
"25808","1"
"25809","128"
"25810","1"
"25812","101"
"25814","218"
"25816","101"
"25817","131"
"25818","1"
"25819","150"
"25820","101"
"25821","101"
"25822","113"
"25823","17"
"25824","1"
"25825","101"
"25826","101"
"25827","101"
"25828","101"
"25831","101"
"25833","115"
"25834","175"
"25835","101"
"25836","1"
"25838","101"
"25839","101"
"25840","19"
"25841","1"
"25842","139"
"25844","1"
"25845","1"
"25846","176"
"25847","1"
"25848","101"
"25849","13"
"25850","1"
"25851","1"
"25852","1"
"25853","101"
"25854","31"
"25856","54"
"25857","9"
"25858","101"
"25859","111"
"25860","103"
"25861","101"
"25863","141"
"25864","1"
"25865","1"
"25866","13"
"25868","113"
"25869","101"
"25870","101"
"25871","156"
"25873","101"
"25874","121"
"25875","1"
"25876","146"
"25877","131"
"25878","1"
"25879","121"
"25880","101"
"25882","1"
"25883","1"
"25884","1"
"25885","101"
"25886","96"
"25887","139"
"25888","103"
"25889","1"
"25890","46"
"25891","61"
"25892","1"
"25893","1"
"25894","26"
"25896","146"
"25897","1"
"25898","1"
"25899","1"
"25900","1"
"25901","173"
"25902","101"
"25903","1"
"25904","1"
"25905","121"
"25906","1"
"25907","11"
"25908","1"
"25909","101"
"25910","1"
"25911","191"
"25912","1"
"25913","101"
"25914","1"
"25915","118"
"25916","111"
"25917","108"
"25920","304"
"25922","1"
"25923","101"
"25924","1"
"25925","1"
"25926","101"
"25927","101"
"25928","1"
"25930","161"
"25931","168"
"25932","270"
"25934","101"
"25936","101"
"25937","118"
"25938","81"
"25942","156"
"25943","101"
"25945","1"
"25946","109"
"25947","101"
"25948","1"
"25949","1"
"25950","1"
"25952","1"
"25953","1"
"25954","101"
"25955","101"
"25956","1"
"25957","1"
"25959","16"
"25960","1"
"25961","101"
"25962","101"
"25963","11"
"25964","101"
"25965","101"
"25967","1"
"25968","1"
"25969","16"
"25970","79"
"25972","101"
"25973","1"
"25974","101"
"25975","1"
"25976","101"
"25977","1"
"25978","1"
"25979","1"
"25980","92"
"25981","101"
"25983","101"
"25984","101"
"25985","1"
"25987","101"
"25989","101"
"25990","101"
"25991","1"
"25994","1"
"25995","103"
"25996","1"
"25997","101"
"25999","566"
"26000","101"
"26001","330"
"26002","56"
"26003","101"
"26004","101"
"26005","114"
"26006","1"
"26008","101"
"26009","1"
"26010","101"
"26011","99"
"26012","101"
"26014","101"
"26015","18"
"26016","1"
"26017","101"
"26018","1"
"26019","101"
"26020","101"
"26021","161"
"26023","101"
"26024","11"
"26025","1"
"26026","1"
"26027","101"
"26029","101"
"26031","11"
"26032","1"
"26033","1"
"26037","3606"
"26038","101"
"26042","101"
"26043","101"
"26044","148"
"26045","231"
"26046","1"
"26048","1"
"26049","6"
"26050","111"
"26051","1"
"26052","101"
"26053","101"
"26054","1"
"26056","1"
"26058","1"
"26059","101"
"26060","101"
"26061","8"
"26062","101"
"26063","1"
"26064","101"
"26065","1"
"26066","1"
"26067","101"
"26068","101"
"26069","101"
"26070","101"
"26071","1"
"26072","101"
"26073","8"
"26074","101"
"26075","1"
"26077","101"
"26078","1"
"26081","46"
"26083","101"
"26084","1"
"26085","1"
"26086","1"
"26088","116"
"26089","1"
"26090","101"
"26091","101"
"26092","1"
"26093","108"
"26095","1"
"26096","101"
"26097","146"
"26098","8"
"26099","136"
"26100","61"
"26101","11"
"26102","101"
"26104","101"
"26105","1"
"26106","101"
"26107","1"
"26108","31"
"26109","1"
"26110","6"
"26111","101"
"26112","101"
"26113","101"
"26114","101"
"26115","1"
"26116","101"
"26117","1"
"26118","1"
"26119","101"
"26120","1"
"26121","101"
"26122","1162"
"26123","8"
"26124","68"
"26125","101"
"26126","101"
"26128","131"
"26129","6"
"26130","1"
"26131","31"
"26132","9"
"26133","309"
"26134","123"
"26135","161"
"26136","1"
"26137","150"
"26138","158"
"26139","1"
"26141","1"
"26142","1"
"26143","101"
"26144","222"
"26145","1"
"26146","31"
"26147","116"
"26148","101"
"26149","1"
"26150","1"
"26151","40"
"26152","9"
"26153","101"
"26154","101"
"26156","3"
"26157","101"
"26158","101"
"26159","101"
"26161","101"
"26162","109"
"26163","1"
"26164","101"
"26165","148"
"26166","177"
"26167","101"
"26168","1"
"26169","101"
"26170","9"
"26171","1"
"26172","101"
"26173","101"
"26174","101"
"26175","271"
"26176","101"
"26177","1"
"26178","1"
"26179","108"
"26180","41"
"26181","21"
"26182","101"
"26183","962"
"26184","6"
"26185","1"
"26186","1"
"26187","101"
"26188","1"
"26189","1"
"26190","1"
"26191","1"
"26192","101"
"26193","136"
"26194","6"
"26195","101"
"26196","16"
"26197","116"
"26198","1"
"26199","101"
"26200","1"
"26201","101"
"26202","1"
"26203","666"
"26204","1"
"26205","101"
"26206","101"
"26207","101"
"26208","111"
"26209","18"
"26210","108"
"26211","101"
"26212","1"
"26214","41"
"26215","1"
"26216","1"
"26218","31"
"26219","101"
"26220","101"
"26221","131"
"26222","316"
"26223","108"
"26224","121"
"26225","121"
"26226","101"
"26227","230"
"26228","151"
"26229","101"
"26230","101"
"26231","1"
"26232","1"
"26233","101"
"26235","1"
"26236","1"
"26237","121"
"26238","101"
"26239","1"
"26240","1"
"26241","1"
"26242","1"
"26243","101"
"26244","1"
"26245","101"
"26246","1"
"26247","101"
"26249","11"
"26250","13004"
"26251","1"
"26252","111"
"26253","11"
"26254","118"
"26255","101"
"26256","116"
"26257","101"
"26258","101"
"26259","101"
"26260","1"
"26261","158"
"26262","109"
"26264","1"
"26265","21"
"26266","101"
"26268","111"
"26269","1"
"26270","1"
"26271","1"
"26272","101"
"26273","21"
"26274","1"
"26275","1"
"26276","111"
"26277","118"
"26278","101"
"26279","101"
"26280","101"
"26281","103"
"26282","101"
"26284","1"
"26285","1"
"26286","1"
"26287","141"
"26288","1"
"26289","1"
"26290","101"
"26291","101"
"26292","1"
"26293","1"
"26294","1"
"26296","24"
"26297","16"
"26298","108"
"26299","101"
"26300","139"
"26301","101"
"26302","1"
"26303","101"
"26304","116"
"26305","159"
"26306","101"
"26307","189"
"26308","101"
"26309","1"
"26310","1"
"26311","1"
"26313","101"
"26314","1"
"26315","1"
"26316","101"
"26317","168"
"26318","101"
"26319","51"
"26320","31"
"26321","101"
"26322","103"
"26324","21"
"26325","11"
"26326","1"
"26327","101"
"26330","1"
"26331","164"
"26332","101"
"26334","111"
"26335","101"
"26336","1"
"26338","101"
"26339","1"
"26340","101"
"26341","1"
"26342","1"
"26343","106"
"26344","101"
"26345","101"
"26346","136"
"26347","111"
"26348","1"
"26349","1"
"26350","1"
"26351","1"
"26353","101"
"26354","11"
"26355","101"
"26357","101"
"26358","101"
"26359","18"
"26360","109"
"26361","101"
"26362","1"
"26363","196"
"26364","1"
"26365","1"
"26366","1"
"26368","101"
"26369","101"
"26370","101"
"26371","66"
"26372","101"
"26373","1"
"26374","71"
"26376","101"
"26377","1"
"26378","121"
"26379","1"
"26380","1"
"26382","1"
"26383","101"
"26385","1"
"26386","1"
"26387","1"
"26388","101"
"26389","101"
"26390","101"
"26391","101"
"26393","1"
"26394","121"
"26396","18"
"26397","1"
"26398","16"
"26399","101"
"26400","11"
"26401","161"
"26402","1"
"26403","6"
"26405","165"
"26406","1"
"26407","39"
"26408","1"
"26409","665"
"26410","101"
"26411","101"
"26412","319"
"26413","101"
"26414","101"
"26415","101"
"26416","1"
"26417","187"
"26418","616"
"26419","101"
"26420","101"
"26421","43"
"26422","1"
"26423","11"
"26424","1"
"26425","1"
"26426","1"
"26427","131"
"26428","1"
"26429","101"
"26430","101"
"26431","1"
"26432","1"
"26433","313"
"26434","101"
"26435","53"
"26436","101"
"26437","1"
"26438","118"
"26439","123"
"26440","1"
"26441","101"
"26442","1"
"26443","77"
"26444","123"
"26445","1"
"26447","101"
"26448","101"
"26449","101"
"26450","541"
"26451","101"
"26452","1"
"26453","1"
"26455","1"
"26456","11"
"26457","101"
"26458","1"
"26460","101"
"26462","1"
"26463","101"
"26464","101"
"26465","101"
"26466","116"
"26467","101"
"26468","1"
"26469","1"
"26470","14"
"26471","219"
"26472","111"
"26473","101"
"26474","11"
"26477","128"
"26478","6"
"26479","1"
"26481","1"
"26482","101"
"26483","1"
"26485","7"
"26486","101"
"26487","1"
"26488","1"
"26489","106"
"26490","101"
"26491","101"
"26492","6"
"26493","101"
"26494","119"
"26495","101"
"26496","1"
"26497","101"
"26498","1"
"26499","1"
"26500","101"
"26501","101"
"26505","101"
"26506","101"
"26508","11"
"26509","1"
"26510","101"
"26511","101"
"26512","101"
"26513","105"
"73174","1"
"73176","1"
"73177","1"
"73180","1"
"73181","1"
"73183","75"
"73184","111"
"73185","101"
"73186","23"
"73187","6"
"73188","1"
"73189","1"
"73190","101"
"73191","1"
"73192","101"
"73193","1"
"73195","1"
"73196","106"
"73197","1"
"73198","1"
"73199","101"
"73200","101"
"73201","101"
"73202","1"
"73203","1"
"73204","141"
"73205","1"
"73207","1"
"73208","1"
"73209","1"
"73211","1"
"73212","1"
"73213","1"
"73214","1"
"73215","1"
"73216","121"
"73217","1"
"73218","101"
"73219","96"
"73221","1"
"73222","99"
"73223","1"
"73224","266"
"73226","1"
"73227","3"
"73228","103"
"73229","141"
"73230","36"
"73231","1"
"73232","1"
"73233","113"
"73234","101"
"73235","1"
"73236","101"
"73237","126"
"73238","103"
"73239","8"
"73240","101"
"73241","1"
"73242","111"
"73243","101"
"73244","1"
"73246","16"
"73247","25"
"73249","1"
"73250","103"
"73251","41"
"73253","1"
"73254","1"
"73255","101"
"73256","1"
"73257","1"
"73258","101"
"73259","1"
"73260","1"
"73261","1"
"73262","101"
"73263","1"
"73264","101"
"73265","1"
"73266","30"
"73267","9"
"73268","101"
"73269","1"
"73270","101"
"73271","101"
"73272","1"
"73273","1"
"73274","101"
"73276","1"
"73277","1"
"73279","101"
"73280","1"
"73281","1"
"73282","1"
"73283","104"
"73284","252"
"73286","13"
"73287","116"
"73289","1"
"73290","24"
"73291","1"
"73292","18"
"73295","126"
"73296","101"
"73297","1"
"73298","144"
"73299","33"
"73301","1"
"73302","101"
"73303","1"
"73305","101"
"73306","101"
"73307","1"
"73308","1"
"73310","1"
"73311","1"
"73313","101"
"73314","1"
"73315","1"
"73316","1"
"73317","105"
"73318","101"
"73319","108"
"73320","101"
"73321","1"
"73322","21"
"73323","101"
"73325","101"
"73327","1"
"73328","1"
"73329","101"
"73330","1"
"73331","101"
"73332","116"
"73333","1"
"73334","1"
"73336","101"
"73337","1"
"73339","1"
"73341","101"
"73342","1"
"73343","793"
"73344","101"
"73345","26"
"73346","6"
"73347","1"
"73348","1"
"73351","1"
"73352","26"
"73353","36"
"73354","1"
"73355","101"
"73358","1"
"73359","1"
"73360","101"
"73361","171"
"73363","101"
"73364","1"
"73365","1"
"73366","1"
"73367","101"
"73368","1"
"73369","1"
"73370","101"
"73372","118"
"73373","1"
"73374","101"
"73375","101"
"73376","101"
"73378","1"
"73379","129"
"73380","1"
"73381","1"
"73383","6"
"73384","1"
"73385","11"
"73386","1"
"73388","11"
"73389","111"
"73391","1"
"73392","101"
"73393","101"
"73394","1"
"73395","101"
"73398","1"
"73399","1"
"73400","101"
"73401","101"
"73403","101"
"73404","1"
"73405","101"
"73406","101"
"73407","101"
"73408","21"
"73409","1"
"73411","1"
"73412","1"
"73413","13"
"73414","106"
"73415","101"
"73416","1"
"73418","101"
"73419","8"
"73420","1"
"73421","101"
"73422","291"
"73423","118"
"73424","236"
"73425","1"
"73427","1"
"73428","11"
"73429","103"
"73430","1"
"73431","101"
"73432","1"
"73433","1"
"73434","21"
"73435","101"
"73436","118"
"73437","31"
"73438","101"
"73439","101"
"73440","1"
"73441","1"
"73442","101"
"73443","101"
"73444","1"
"73446","101"
"73449","1"
"73450","1"
"73451","1"
"73452","1"
"73453","11"
"73454","1"
"73455","1"
"73456","1"
"73457","101"
"73458","133"
"73459","218"
"73460","101"
"73461","103"
"73462","1"
"73463","1"
"73464","1"
"73466","101"
"73467","1"
"73468","1"
"73470","101"
"73471","1"
"73472","101"
"73473","281"
"73474","1"
"73476","4"
"73477","1"
"73478","101"
"73479","101"
"73480","1"
"73481","1"
"73482","1"
"73484","1"
"73485","171"
"73486","21"
"73488","1"
"73489","1"
"73490","71"
"73491","107"
"73492","101"
"73493","121"
"73494","101"
"73495","1"
"73496","101"
"73497","1"
"73498","1"
"73499","6"
"73500","1"
"73501","101"
"73502","1"
"73503","1"
"73504","101"
"73506","1"
"73507","1"
"73508","1"
"73509","101"
"73510","1"
"73511","1"
"73512","101"
"73513","1"
"73515","101"
"73516","1"
"73517","1"
"73518","1"
"73519","103"
"73520","113"
"73521","1"
"73522","126"
"73524","1"
"73525","101"
"73526","1"
"73527","101"
"73528","1"
"73529","1"
"73530","71"
"73531","106"
"73532","1"
"73533","1"
"73534","1"
"73535","1"
"73536","1"
"73537","101"
"73538","113"
"73539","15"
"73540","101"
"73541","1"
"73542","23"
"73543","1"
"73544","1"
"73545","1"
"73546","1"
"73547","1"
"73548","1"
"73549","101"
"73550","1"
"73551","31"
"73552","101"
"73553","1"
"73554","126"
"73555","1"
"73556","3"
"73557","16"
"73559","101"
"73562","26"
"73563","101"
"73564","16"
"73565","1"
"73566","1"
"73567","1"
"73568","101"
"73569","1"
"73570","1257"
"73571","78"
"73572","1"
"73573","109"
"73574","1"
"73575","1"
"73576","6"
"73577","101"
"73578","1"
"73579","101"
"73580","111"
"73581","11"
"73583","1"
"73584","1"
"73585","1"
"73586","441"
"73587","101"
"73588","1"
"73589","101"
"73590","131"
"73591","1"
"73592","6"
"73594","101"
"73595","1"
"73596","101"
"73597","101"
"73598","1"
"73599","101"
"73600","1"
"73601","1"
"73602","101"
"73603","1"
"73604","3"
"73605","1"
"73606","1"
"73607","101"
"73608","1"
"73609","1"
"73610","1"
"73611","1"
"73613","1"
"73614","597"
"73615","1"
"73616","23"
"73618","16"
"73620","111"
"73621","1"
"73623","101"
"73624","1"
"73625","1"
"73627","1"
"73628","18"
"73629","101"
"73630","1"
"73631","1"
"73632","1"
"73633","1"
"73634","1"
"73635","6"
"73637","101"
"73638","1"
"73639","1"
"73640","101"
"73641","1"
"73642","146"
"73643","1"
"73644","141"
"73645","1"
"73646","1"
"73648","1"
"73649","101"
"73651","1"
"73653","101"
"73654","101"
"73655","311"
"73656","1"
"73657","101"
"73658","56"
"73659","101"
"73660","6"
"73661","101"
"73662","101"
"73663","94"
"73664","101"
"73665","1"
"73666","1"
"73667","11"
"73668","101"
"73670","18"
"73671","101"
"73672","1"
"73673","16"
"73674","101"
"73675","1"
"73676","1"
"73677","101"
"73678","11"
"73679","1"
"73680","101"
"73681","6"
"73683","101"
"73684","18"
"73685","101"
"73686","1"
"73687","1"
"73688","118"
"73689","101"
"73690","101"
"73692","31"
"73693","101"
"73694","1"
"73695","101"
"73696","116"
"73698","1"
"73699","1"
"73701","1"
"73702","101"
"73703","101"
"73704","13"
"73705","1"
"73706","1"
"73707","1"
"73708","472"
"73710","4"
"73712","1"
"73713","1"
"73715","103"
"73716","101"
"73717","101"
"73718","1"
"73719","101"
"73720","133"
"73722","101"
"73723","1"
"73724","1"
"73725","1"
"73727","1"
"73728","101"
"73729","26"
"73730","101"
"73731","249"
"73732","1"
"73733","1"
"73734","16"
"73736","101"
"73737","1"
"73738","101"
"73739","1"
"73740","101"
"73741","101"
"73742","106"
"73743","1"
"73744","101"
"73745","1"
"73746","16"
"73747","1"
"73748","101"
"73749","1"
"73750","6"
"73752","101"
"73753","1"
"6962","1"
"6963","53"
"6964","102"
"6965","290"
"6966","101"
"6967","101"
"6968","121"
"6969","95"
"6970","142"
"6971","101"
"6972","1"
"6973","101"
"6975","101"
"6976","103"
"6977","106"
"6978","242"
"6980","101"
"6981","1"
"6982","61"
"6983","101"
"6984","111"
"6985","282"
"6986","101"
"6987","1"
"6988","101"
"6989","1"
"6990","1"
"6991","1"
"6994","76"
"6995","101"
"6996","515"
"6997","11"
"6998","611"
"6999","101"
"7000","101"
"7001","17"
"7002","101"
"7003","101"
"7004","1"
"7006","1"
"7007","101"
"7008","101"
"7009","1"
"7010","101"
"7011","101"
"7012","101"
"7013","1"
"7014","101"
"7015","101"
"7016","1"
"7018","101"
"7019","101"
"7020","51"
"7021","11"
"7022","1"
"7023","166"
"7025","188"
"7026","1"
"7027","101"
"7028","101"
"7029","1"
"7030","158"
"7031","41"
"7032","471"
"7033","101"
"7034","1"
"7035","143"
"7036","101"
"7037","101"
"7038","1"
"7039","1"
"7040","101"
"7041","129"
"7042","16"
"7043","101"
"7044","1"
"7045","1"
"7046","101"
"7047","101"
"7048","118"
"7049","101"
"7050","178"
"7051","101"
"7052","71"
"7053","366"
"7055","101"
"7056","1"
"7057","953"
"7058","11"
"7059","1"
"7060","101"
"7061","101"
"7062","101"
"7063","133"
"7065","101"
"7066","11"
"7067","98"
"7068","112"
"7069","354"
"7072","101"
"7073","11"
"7074","101"
"7075","101"
"7076","21"
"7077","165"
"7078","101"
"7079","1"
"7081","141"
"7083","101"
"7084","106"
"7085","1"
"7086","101"
"7087","1"
"7088","101"
"7089","121"
"7090","16"
"7091","133"
"7092","101"
"7093","101"
"7094","66"
"7095","101"
"7096","133"
"7097","101"
"7098","146"
"7099","101"
"7100","1"
"7101","101"
"7102","221"
"7103","254"
"7104","148"
"7105","101"
"7106","123"
"7107","1"
"7108","101"
"7110","1"
"7111","101"
"7112","101"
"7113","101"
"7115","1"
"7116","41"
"7117","101"
"7118","101"
"7119","163"
"7120","194"
"7121","101"
"7122","106"
"7123","101"
"7124","101"
"7125","151"
"7127","101"
"7128","101"
"7129","36"
"7130","5"
"7131","103"
"7132","103"
"7133","461"
"7134","101"
"7135","1"
"7136","344"
"7137","101"
"7138","1"
"7140","1"
"7141","39"
"7142","1"
"7143","118"
"7144","79"
"7145","1"
"7147","146"
"7148","111"
"7149","101"
"7150","136"
"7151","456"
"7152","1"
"7153","101"
"7154","101"
"7155","1"
"7156","101"
"7157","1"
"7158","153"
"7159","192"
"7160","113"
"7161","101"
"7162","118"
"7163","101"
"7164","101"
"7165","101"
"7166","101"
"7167","101"
"7168","156"
"7169","101"
"7170","1"
"7171","101"
"7172","145"
"7173","663"
"7174","101"
"7175","1"
"7176","101"
"7177","1"
"7179","101"
"7180","1"
"7182","6"
"7183","101"
"7184","101"
"7185","106"
"7186","101"
"7187","101"
"7188","169"
"7189","101"
"7190","101"
"7191","69002"
"7192","21"
"7193","1"
"7194","1"
"7195","97"
"7196","1"
"7197","370"
"7198","21"
"7199","168"
"7200","43"
"7201","23"
"7202","101"
"7203","111"
"7205","101"
"7206","101"
"7207","26"
"7209","1"
"7210","41"
"7211","101"
"7212","51"
"7213","101"
"7215","11"
"7216","101"
"7217","671"
"7219","11"
"7220","41"
"7221","261"
"7222","101"
"7223","101"
"7224","300"
"7225","101"
"7226","1"
"7227","101"
"7228","101"
"7229","21"
"7231","101"
"7232","1"
"7233","108"
"7234","1"
"7236","101"
"7237","740"
"7238","155"
"7239","101"
"7240","101"
"7241","101"
"7242","86"
"7243","101"
"7244","101"
"7245","136"
"7246","101"
"7248","1"
"7249","341"
"7250","101"
"7251","101"
"7252","1"
"7253","141"
"7254","101"
"7255","101"
"7257","101"
"7258","6"
"7259","101"
"7261","1147"
"7262","101"
"7263","101"
"7264","141"
"7265","101"
"7266","101"
"7267","1"
"7268","101"
"7270","101"
"7271","161"
"7273","1"
"7274","101"
"7275","156"
"7277","173"
"7278","108"
"7279","101"
"7280","101"
"7281","178"
"7282","140"
"7283","101"
"7284","101"
"7285","101"
"7286","101"
"7287","107"
"7288","101"
"7289","140"
"7290","101"
"7291","101"
"7292","101"
"7293","101"
"7294","101"
"7295","1"
"7296","101"
"7297","235"
"7298","101"
"7299","101"
"7300","101"
"7301","101"
"7302","1"
"7303","101"
"7304","101"
"7305","112"
"7306","101"
"7307","101"
"7308","1"
"7309","101"
"7310","101"
"7311","101"
"7312","101"
"7313","101"
"7314","101"
"7315","1"
"7316","1"
"7317","101"
"7318","101"
"7319","1"
"7320","158"
"7321","101"
"7322","101"
"7323","101"
"7324","101"
"7325","101"
"7326","1"
"7327","1"
"7328","7893"
"7329","1"
"7330","131"
"7331","53"
"7332","101"
"7333","1"
"7334","101"
"7335","101"
"7336","38"
"7337","1"
"7338","1"
"7339","1"
"7340","101"
"7341","101"
"7342","1"
"7343","1"
"7344","101"
"7345","11"
"7346","1"
"7347","1"
"7348","1"
"7349","111"
"7350","123"
"7351","101"
"7352","1"
"7353","1"
"7355","101"
"7356","101"
"7357","97"
"7358","101"
"7359","571"
"7360","311"
"7361","296"
"7363","166"
"7364","101"
"7365","101"
"7366","101"
"7367","1127"
"7368","1"
"7369","483"
"7370","101"
"7371","101"
"7372","1"
"7373","1"
"7374","101"
"7375","347"
"7376","196"
"7377","113"
"7378","1"
"7379","101"
"7380","101"
"7381","181"
"7382","56"
"7384","138"
"7385","1"
"7386","101"
"7387","101"
"7389","211"
"7390","101"
"7392","1"
"7393","101"
"7394","96"
"7395","101"
"7396","101"
"7397","1"
"7398","101"
"7399","101"
"7400","1"
"7401","101"
"7402","101"
"7403","101"
"7404","101"
"7405","101"
"7406","101"
"7407","1"
"7408","1"
"7409","101"
"7410","14"
"7411","1"
"7412","53"
"7413","1"
"7414","1"
"7415","116"
"7416","101"
"7417","101"
"7418","101"
"7419","29"
"7420","11"
"7421","164"
"7422","101"
"7423","1"
"7424","101"
"7425","101"
"7426","101"
"7427","128"
"7428","101"
"7429","101"
"7430","101"
"7431","101"
"7432","44"
"7433","101"
"7434","145"
"7435","106"
"7436","26"
"7437","28"
"7438","101"
"7439","26"
"7440","101"
"7441","101"
"7442","101"
"7443","101"
"7444","11"
"7445","43"
"7446","109"
"7447","479"
"7449","101"
"7450","31"
"7451","1"
"7452","101"
"7453","7"
"7454","270"
"7455","11"
"7456","113"
"7457","374"
"7458","1"
"7459","101"
"7460","376"
"7461","101"
"7463","101"
"7464","101"
"7466","154"
"7467","346"
"7468","101"
"7469","101"
"7470","103"
"7471","11"
"7472","1"
"7473","101"
"7474","101"
"7475","101"
"7476","224"
"7477","101"
"7478","133"
"7479","1"
"7480","101"
"7481","101"
"7482","356"
"7483","31"
"7484","101"
"7485","101"
"7486","101"
"7487","101"
"7489","101"
"7490","14"
"7491","39"
"7492","101"
"7493","1"
"7494","1"
"7495","1"
"7496","38"
"7497","141"
"7498","101"
"7499","1"
"7500","101"
"7501","1"
"7502","101"
"7504","1"
"7505","109"
"7506","101"
"7507","31"
"7508","1"
"7509","101"
"7510","1"
"7511","101"
"7512","466"
"7513","1"
"7514","1109"
"7515","101"
"7516","1"
"7517","1"
"7519","101"
"7520","196"
"7521","101"
"7522","134"
"7523","173"
"7525","13"
"7526","46"
"7527","1"
"7528","131"
"7529","101"
"7530","101"
"7531","1"
"7532","321"
"7533","134"
"7534","139"
"7535","1"
"7536","31"
"7537","101"
"7538","101"
"7539","101"
"7540","101"
"7541","1"
"7542","1"
"7543","101"
"7544","101"
"7545","1"
"7546","302"
"7547","31"
"7548","2033"
"7550","101"
"7551","1"
"7552","101"
"7553","101"
"7555","8"
"7556","121"
"7557","13"
"7558","1198"
"7559","1"
"7561","146"
"7562","23"
"7563","101"
"7564","101"
"7565","1"
"7566","101"
"7568","101"
"7569","101"
"7571","1"
"7573","101"
"7574","1"
"7575","101"
"7576","101"
"7577","101"
"7578","51"
"7579","101"
"7580","127"
"7581","1"
"7582","101"
"7583","101"
"7584","101"
"7586","101"
"7587","151"
"7589","108"
"7590","101"
"7591","179"
"7592","101"
"7593","1"
"7594","168"
"7595","31"
"7596","101"
"7597","1"
"7598","101"
"7599","1"
"7600","101"
"7601","1"
"7602","11"
"7603","33"
"7604","101"
"7605","101"
"7606","101"
"7607","1"
"7608","1"
"7609","101"
"7610","101"
"7611","1"
"7612","101"
"7613","46"
"7615","101"
"7616","118"
"7618","105"
"7619","101"
"7620","33"
"7621","101"
"7622","101"
"7623","313"
"7624","200"
"7625","101"
"7626","1"
"7627","11"
"7628","101"
"7629","101"
"94094","1"
"94095","1"
